1717.22	2.41465	-0.957283
1726.65	2.41366	-0.957298
1736.09	2.41267	-0.957313
1745.52	2.41167	-0.957327
1754.96	2.41068	-0.957342
1764.39	2.40969	-0.957357
1773.83	2.40869	-0.957371
1783.26	2.4077	-0.957385
1792.7	2.4067	-0.957399
1802.13	2.40571	-0.957413
1811.57	2.40472	-0.957426
1821	2.40372	-0.95744
1830.44	2.40273	-0.957453
1839.87	2.40174	-0.957466
1849.31	2.40074	-0.957479
1858.74	2.39975	-0.957492
1868.18	2.39876	-0.957505
1877.61	2.39776	-0.957517
1887.05	2.39677	-0.95753
1896.49	2.39577	-0.957542
1905.92	2.39478	-0.957554
1915.36	2.39379	-0.957566
1924.79	2.39279	-0.957577
1934.23	2.3918	-0.957589
1943.66	2.39081	-0.9576
1953.1	2.38981	-0.957611
1962.53	2.38882	-0.957622
1971.97	2.38782	-0.957633
1981.4	2.38683	-0.957644
1990.84	2.38584	-0.957654
2000.27	2.38484	-0.957665
2009.71	2.38385	-0.957675
2019.14	2.38285	-0.957685
2028.58	2.38186	-0.957694
2038.01	2.38087	-0.957704
2047.45	2.37987	-0.957713
2056.88	2.37888	-0.957723
2066.32	2.37788	-0.957732
2075.75	2.37689	-0.95774
2085.19	2.3759	-0.957749
2094.63	2.3749	-0.957758
2104.06	2.37391	-0.957766
2113.5	2.37291	-0.957774
2122.93	2.37192	-0.957782
2132.37	2.37093	-0.95779
2141.8	2.36993	-0.957797
2151.24	2.36894	-0.957805
2160.67	2.36794	-0.957812
2170.11	2.36695	-0.957819
2179.54	2.36596	-0.957826
2188.98	2.36496	-0.957833
2198.41	2.36397	-0.957839
2207.85	2.36297	-0.957846
2217.28	2.36198	-0.957852
2226.72	2.36099	-0.957858
2236.15	2.35999	-0.957864
2245.59	2.359	-0.957869
2255.02	2.358	-0.957874
2264.46	2.35701	-0.95788
2273.9	2.35602	-0.957885
2283.33	2.35502	-0.95789
2292.77	2.35403	-0.957894
2302.2	2.35303	-0.957899
2311.64	2.35204	-0.957903
2321.07	2.35105	-0.957907
2330.51	2.35005	-0.957911
2339.94	2.34906	-0.957915
2349.38	2.34806	-0.957918
2358.81	2.34707	-0.957921
2368.25	2.34608	-0.957924
2377.68	2.34508	-0.957927
2387.12	2.34409	-0.95793
2396.55	2.34309	-0.957933
2405.99	2.3421	-0.957935
2415.42	2.3411	-0.957937
2424.86	2.34011	-0.957939
2434.29	2.33912	-0.957941
2443.73	2.33812	-0.957942
2453.16	2.33713	-0.957944
2462.6	2.33613	-0.957945
2472.04	2.33514	-0.957946
2481.47	2.33415	-0.957946
2490.91	2.33315	-0.957947
2500.34	2.33216	-0.957947
2509.78	2.33116	-0.957947
2519.21	2.33017	-0.957947
2528.65	2.32918	-0.957947
2538.08	2.32818	-0.957947
2547.52	2.32719	-0.957946
2556.95	2.32619	-0.957945
2566.39	2.3252	-0.957944
2575.82	2.3242	-0.957943
2585.26	2.32321	-0.957941
2594.69	2.32222	-0.957939
2604.13	2.32122	-0.957938
2613.56	2.32023	-0.957935
2623	2.31923	-0.957933
2632.43	2.31824	-0.957931
2641.87	2.31725	-0.957928
2651.31	2.31625	-0.957925
2660.74	2.31526	-0.957922
2670.18	2.31426	-0.957918
2679.61	2.31327	-0.957915
2689.05	2.31228	-0.957911
2698.48	2.31128	-0.957907
2707.92	2.31029	-0.957903
2717.35	2.30929	-0.957898
2726.79	2.3083	-0.957894
2736.22	2.30731	-0.957889
2745.66	2.30631	-0.957884
2755.09	2.30532	-0.957879
2764.53	2.30432	-0.957873
2773.96	2.30333	-0.957867
2783.4	2.30234	-0.957861
2792.83	2.30134	-0.957855
2802.27	2.30035	-0.957849
2811.7	2.29935	-0.957842
2821.14	2.29836	-0.957836
2830.57	2.29737	-0.957829
2840.01	2.29637	-0.957821
2849.45	2.29538	-0.957814
2858.88	2.29438	-0.957806
2868.32	2.29339	-0.957798
2877.75	2.2924	-0.95779
2887.19	2.2914	-0.957782
2896.62	2.29041	-0.957773
2906.06	2.28941	-0.957764
2915.49	2.28842	-0.957755
2924.93	2.28743	-0.957746
2934.36	2.28643	-0.957737
2943.8	2.28544	-0.957727
2953.23	2.28444	-0.957717
2962.67	2.28345	-0.957707
2972.1	2.28246	-0.957697
2981.54	2.28146	-0.957686
2990.97	2.28047	-0.957675
3000.41	2.27948	-0.957664
3009.84	2.27848	-0.957653
3019.28	2.27749	-0.957641
3028.72	2.27649	-0.95763
3038.15	2.2755	-0.957618
3047.59	2.27451	-0.957606
3057.02	2.27351	-0.957593
3066.46	2.27252	-0.95758
3075.89	2.27153	-0.957568
3085.33	2.27053	-0.957554
3094.76	2.26954	-0.957541
3104.2	2.26855	-0.957527
3113.63	2.26755	-0.957514
3123.07	2.26656	-0.9575
3132.5	2.26556	-0.957485
3141.94	2.26457	-0.957471
3151.37	2.26358	-0.957456
3160.81	2.26258	-0.957441
3170.24	2.26159	-0.957426
3179.68	2.2606	-0.95741
3189.11	2.2596	-0.957394
3198.55	2.25861	-0.957379
3207.98	2.25762	-0.957362
3217.42	2.25662	-0.957346
3226.86	2.25563	-0.957329
3236.29	2.25464	-0.957312
3245.73	2.25364	-0.957295
3255.16	2.25265	-0.957278
3264.6	2.25166	-0.95726
3274.03	2.25066	-0.957242
3283.47	2.24967	-0.957224
3292.9	2.24868	-0.957206
3302.34	2.24768	-0.957187
3311.77	2.24669	-0.957168
3321.21	2.2457	-0.957149
3330.64	2.2447	-0.95713
3340.08	2.24371	-0.95711
3349.51	2.24272	-0.95709
3358.95	2.24172	-0.95707
3368.38	2.24073	-0.95705
3377.82	2.23974	-0.957029
3387.25	2.23874	-0.957008
3396.69	2.23775	-0.956987
3406.13	2.23676	-0.956966
3415.56	2.23577	-0.956944
3425	2.23477	-0.956922
3434.43	2.23378	-0.9569
3443.87	2.23279	-0.956878
3453.3	2.23179	-0.956855
3462.74	2.2308	-0.956832
3472.17	2.22981	-0.956809
3481.61	2.22882	-0.956786
3491.04	2.22782	-0.956762
3500.48	2.22683	-0.956738
3509.91	2.22584	-0.956714
3519.35	2.22484	-0.956689
3528.78	2.22385	-0.956665
3538.22	2.22286	-0.95664
3547.65	2.22187	-0.956615
3557.09	2.22087	-0.956589
3566.52	2.21988	-0.956564
3575.96	2.21889	-0.956538
3585.39	2.2179	-0.956511
3594.83	2.2169	-0.956485
3604.27	2.21591	-0.956458
3613.7	2.21492	-0.956431
3623.14	2.21393	-0.956404
3632.57	2.21293	-0.956376
3642.01	2.21194	-0.956348
3651.44	2.21095	-0.95632
3660.88	2.20996	-0.956292
3670.31	2.20897	-0.956263
3679.75	2.20797	-0.956234
3689.18	2.20698	-0.956205
3698.62	2.20599	-0.956176
3708.05	2.205	-0.956146
3717.49	2.204	-0.956116
3726.92	2.20301	-0.956086
3736.36	2.20202	-0.956056
3745.79	2.20103	-0.956025
3755.23	2.20004	-0.955994
3764.66	2.19904	-0.955963
3774.1	2.19805	-0.955931
3783.54	2.19706	-0.955899
3792.97	2.19607	-0.955867
3802.41	2.19508	-0.955835
3811.84	2.19409	-0.955802
3821.28	2.19309	-0.955769
3830.71	2.1921	-0.955736
3840.15	2.19111	-0.955702
3849.58	2.19012	-0.955669
3859.02	2.18913	-0.955635
3868.45	2.18814	-0.9556
3877.89	2.18714	-0.955566
3887.32	2.18615	-0.955531
3896.76	2.18516	-0.955496
3906.19	2.18417	-0.95546
3915.63	2.18318	-0.955425
3925.06	2.18219	-0.955389
3934.5	2.1812	-0.955352
3943.93	2.18021	-0.955316
3953.37	2.17921	-0.955279
3962.8	2.17822	-0.955242
3972.24	2.17723	-0.955205
3981.68	2.17624	-0.955167
3991.11	2.17525	-0.955129
4000.55	2.17426	-0.955091
4009.98	2.17327	-0.955052
4019.42	2.17228	-0.955013
4028.85	2.17129	-0.954974
4038.29	2.1703	-0.954935
4047.72	2.1693	-0.954895
4057.16	2.16831	-0.954855
4066.59	2.16732	-0.954815
4076.03	2.16633	-0.954775
4085.46	2.16534	-0.954734
4094.9	2.16435	-0.954693
4104.33	2.16336	-0.954651
4113.77	2.16237	-0.95461
4123.2	2.16138	-0.954568
4132.64	2.16039	-0.954525
4142.07	2.1594	-0.954483
4151.51	2.15841	-0.95444
4160.95	2.15742	-0.954397
4170.38	2.15643	-0.954353
4179.82	2.15544	-0.95431
4189.25	2.15445	-0.954266
4198.69	2.15346	-0.954221
4208.12	2.15247	-0.954177
4217.56	2.15148	-0.954132
4226.99	2.15049	-0.954086
4236.43	2.1495	-0.954041
4245.86	2.14851	-0.953995
4255.3	2.14752	-0.953949
4264.73	2.14653	-0.953903
4274.17	2.14554	-0.953856
4283.6	2.14455	-0.953809
4293.04	2.14356	-0.953762
4302.47	2.14257	-0.953714
4311.91	2.14158	-0.953666
4321.34	2.14059	-0.953618
4330.78	2.1396	-0.953569
4340.21	2.13861	-0.953521
4349.65	2.13762	-0.953472
4359.09	2.13664	-0.953422
4368.52	2.13565	-0.953372
4377.96	2.13466	-0.953322
